Date,LogPNL,NAV,Drawdown,ExpCut
2017-06-05,-0.005539666627110584,549095.1552185154,-0.0063405876493306534,1.0
2017-06-06,-0.004063253938821454,546868.5688226745,-0.010369886594353894,1.0
2017-06-07,0.004025542163295093,549074.4482557299,-0.00637805960346749,1.0
2017-06-08,0.00405266089492784,551304.1759138588,-0.0023430761339870987,1.0
2017-06-09,-0.003151265198201969,549569.6047330018,-0.005482009274937694,1.0
2017-06-12,-0.004216279527764044,547257.3436544325,-0.009666347750148296,1.0
2017-06-13,0.011619066227757102,553653.047071829,0.0,1.0
2017-06-14,-0.0016918050942038576,552717.1659138504,-0.0016903747986726225,1.0
2017-06-15,-0.003811355468687161,550614.5737292805,-0.005488045913624839,1.0
2017-06-16,-0.0001706892149595518,550520.597780514,-0.00565778389170235,1.0
2017-06-19,0.005666771619564415,553649.1282417952,-7.078133236082529e-06,1.0
2017-06-20,-0.0018647880037372389,552617.6520303107,-0.0018701153131808201,1.0
2017-06-21,-0.004123759121396731,550343.4822340872,-0.005977687389684738,1.0
2017-06-22,0.007511281743966869,554492.831140836,0.0,1.0
2017-06-23,0.0023165269993494775,555778.8176913199,0.0,1.0
2017-06-26,0.002404562910574448,557116.8308465361,0.0,1.0
2017-06-27,-0.015939834835860367,548306.8816798568,-0.015813467981738438,1.0
2017-06-28,0.011359157643212825,554570.6944523384,-0.004570201891637149,1.0
2017-06-29,-0.0108968048626501,548560.451506043,-0.015358321391029883,1.0
2017-06-30,-0.0074497578205168224,544488.9935105309,-0.022666407900147734,1.0
2017-07-03,-0.005729608975023837,541378.2047981592,-0.02825013565729495,1.0
2017-07-05,0.0044314687738697955,543782.6290382233,-0.023934300796569996,1.0
2017-07-06,-0.016093056997640964,535101.5441479166,-0.03951646311809931,1.0
2017-07-07,0.014126328643662589,542714.2073153309,-0.025852070398448612,1.0
2017-07-10,0.0027097530403761283,544186.8231001202,-0.023208790383820954,1.0
2017-07-11,0.0009513636105928924,544704.7889888636,-0.022279064588324293,1.0
2017-07-12,0.0076506497745070234,548888.1167426697,-0.014770176825142589,1.0
2017-07-13,0.003697125275818003,550921.1808031539,-0.011120917014781129,1.0
2017-07-14,0.004957291165823108,553659.0380768112,-0.006206584648449365,1.0
2017-07-17,0.005038198052173648,556455.5206652235,-0.0011870224425059028,1.0
2017-07-18,0.008292925933419681,561089.3525389011,0.0,1.0
2017-07-19,0.010730020094761983,567142.2684470105,0.0,1.0
2017-07-20,0.00045822053288802067,567402.2042288898,0.0,1.0
2017-07-21,0.0016457934000175811,568336.7998964993,0.0,1.0
2017-07-24,-0.0032219471030838776,566508.5955608684,-0.003216762201504131,1.0
2017-07-25,0.0038472907575908266,568692.3168564892,0.0,1.0
2017-07-26,-0.00666200321662469,564916.2787670274,-0.006639861270386405,1.0
2017-07-27,-0.008692018529611545,560027.2943565242,-0.015236749720590193,1.0
2017-07-28,0.0015529891799257456,560897.6863648761,-0.013706234919259597,1.0
2017-07-31,0.002648341082538863,562385.1034753382,-0.011090730776907254,1.0
2017-08-01,-0.004495535452397448,559862.5556546992,-0.015526429564931443,1.0
2017-08-02,-0.0006723522267719773,559486.2573354008,-0.016188120092734737,1.0
2017-08-03,0.0007310219451461819,559895.4035967481,-0.015468669083428033,1.0
2017-08-04,0.004483538394519648,562411.3520968826,-0.0110445746732174,1.0
2017-08-07,0.005150377992070965,565315.4553423218,-0.005937941157414195,1.0
2017-08-08,-0.006435688499794701,561688.9432356725,-0.012314872934328647,1.0
2017-08-09,-0.0031098947638446006,559944.8630906976,-0.015381698515190334,1.0
2017-08-10,-0.061387531622218106,526605.0245414161,-0.07400714071136982,1.0
2017-08-11,0.004478397323902428,528968.6597724932,-0.06985087701478543,1.0
2017-08-14,0.04417717684814093,552860.8612190045,-0.027838349786392103,1.0
2017-08-15,0.0026321649966858374,554317.9990983136,-0.02527608925267566,1.0
2017-08-16,0.00014817322013271905,554400.140266628,-0.02513165057137179,1.0
2017-08-17,-0.04768367255905481,528584.6846461383,-0.0705260665944113,1.0
2017-08-18,0.0021371396125688946,529715.5518944657,-0.06853752689586512,1.0
2017-08-21,0.019163865158857263,539964.8436538489,-0.050514966267585004,1.0
2017-08-22,0.024477806595949225,553345.0901358175,-0.026986871926642397,1.0
2017-08-23,-0.013896652195919401,545708.6293871633,-0.04041497799085936,1.0
2017-08-24,0.005618318328399319,548783.2231171811,-0.035008550580317044,1.0
2017-08-25,0.009053454567442998,553774.1656405525,-0.026232376935208856,1.0
2017-08-28,0.00025034650926958335,553912.8184247405,-0.02598856709273667,1.0
2017-08-29,-0.001784525328366371,552925.2284223256,-0.027725165202368007,1.0
2017-08-30,0.0007733086784114107,553352.9756689899,-0.02697300584662221,1.0
2017-08-31,0.01172043202100248,559876.6671663114,-0.015501615599287977,1.0
2017-09-01,-0.0008182459370571493,559418.7377331482,-0.016306847918399425,1.0
2017-09-05,-0.012908673711077512,552243.7929227316,-0.028923415080897574,1.0
2017-09-06,0.005704997067184969,555403.3461933066,-0.023367593106653595,1.0
2017-09-07,0.006595176644184519,559078.4349790142,-0.01690524312094943,1.0
2017-09-08,-0.007596988486421097,554847.2151597122,-0.024345505093698594,1.0
2017-09-11,0.021535667839545525,566925.8140144113,-0.0031062541021169565,1.0
2017-09-12,0.004573744186598283,569524.7265103702,0.0,1.0
2017-09-13,0.010789099594909146,575702.6527088042,0.0,1.0
2017-09-14,-0.00035001332210971015,575501.1843711402,-0.0003499520745927631,1.0
2017-09-15,0.0035540975531196395,577550.2107853389,0.0,1.0
2017-09-18,0.010307071357635422,583533.8459248126,0.0,1.0
2017-09-19,0.004223935942067492,586003.8684460443,0.0,1.0
2017-09-20,0.0016119853837599507,586949.2598906851,0.0,1.0
2017-09-21,0.0005253157800524377,587257.67459946,0.0,1.0
2017-09-22,0.0008891452457477911,587780.0641745467,0.0,1.0
2017-09-25,3.66538364442448e-05,587801.6089637313,0.0,1.0
2017-09-26,0.0014464206440445437,588652.432521582,0.0,1.0
2017-09-27,0.0030678716188932142,590461.1155978605,0.0,1.0
2017-09-28,0.007392573079751941,594842.3167678306,0.0,1.0
2017-09-29,0.005194887920214164,597940.4963138808,0.0,1.0
2017-10-02,0.0048980569211893865,600876.4272089826,0.0,1.0
2017-10-03,-0.0034713926273264306,598794.1654746872,-0.0034653743099347656,1.0
2017-10-04,0.0010362904338307999,599415.0117731818,-0.002432139737264971,1.0
2017-10-05,0.010240401118601916,605584.7985594556,0.0,1.0
2017-10-06,0.00017704273640894996,605692.0224406447,0.0,1.0
2017-10-09,-0.0027313062481448824,604039.9492212976,-0.002727579624856147,1.0
2017-10-10,0.006889998216522919,608216.153894437,0.0,1.0
2017-10-11,0.004570729664052919,611002.5084970752,0.0,1.0
2017-10-12,0.005495926112508265,614369.7777942109,0.0,1.0
2017-10-13,0.0024261061878743106,615862.1136644154,0.0,1.0
2017-10-16,0.002824318725375363,617603.9631755207,0.0,1.0
2017-10-17,-0.0033150073500927135,615559.9912609212,-0.0033095187797855807,1.0
2017-10-18,0.008332193937677701,620710.3837254897,0.0,1.0
2017-10-19,1.7246550905625213e-05,620721.088931034,0.0,1.0
2017-10-20,0.0024994980047106097,622274.5206452799,0.0,1.0
2017-10-23,-0.012033413430362572,614831.3075180198,-0.01196130145187646,1.0
2017-10-24,-0.003823517124112996,612484.9779593777,-0.015731871322243407,1.0
2017-10-25,-0.0031414285981368195,610563.9191480734,-0.018819027790279663,1.0
2017-10-26,-0.0012437669410614305,609804.9919921213,-0.02003862963925962,1.0
2017-10-27,0.012981168640370022,617772.5758206049,-0.007234660387519298,1.0
2017-10-30,-0.005612760928396021,614314.8787352949,-0.012791206526873489,1.0
2017-10-31,0.006587180300327233,618374.8387666194,-0.0062668191437704746,1.0
2017-11-01,-0.0017970917905101302,617264.5603553302,-0.00805104519586386,1.0
2017-11-02,0.0073157839230377775,621796.893071199,-0.0007675512305816978,1.0
2017-11-03,0.003044864817471016,623693.0658844846,0.0,1.0
2017-11-06,0.007678342577412067,628500.4275735499,0.0,1.0
2017-11-07,-0.0007975684404177841,627999.355314,-0.0007972504672500991,1.0
2017-11-08,0.0021152644401052356,629329.1459523014,0.0,1.0
2017-11-09,-0.002264695366991809,627905.5197993899,-0.0022621328792222783,1.0
2017-11-10,-0.005215221053656904,624639.3779415669,-0.007452011464744723,1.0
2017-11-13,-0.0016032511300494434,623638.7265151145,-0.009042040200722301,1.0
2017-11-14,0.00793789887495322,628608.8075639404,-0.0011446131058668874,1.0
2017-11-15,-0.012825082756308781,620598.3249354509,-0.01387321892368265,1.0
2017-11-16,0.010515332123257615,627158.5534801247,-0.0034490575975028026,1.0
2017-11-17,-0.0004117063819872868,626900.4014462053,-0.003859259533293913,1.0
2017-11-20,0.011807093850542572,634346.1431071826,0.0,1.0
2017-11-21,0.010427095176927637,640995.1353116008,0.0,1.0
2017-11-22,0.0022643352690234764,642448.207704442,0.0,1.0
2017-11-24,-6.377337850071996e-05,642407.2379181297,-6.377134502200121e-05,1.0
2017-11-27,0.00562635504392528,646031.8361982058,0.0,1.0
2017-11-28,0.00028044710089503155,646213.0393615168,0.0,1.0
2017-11-29,-0.0022881789808293362,644736.078687315,-0.002285563094890697,1.0
2017-11-30,-0.007554715541072454,639883.6335141524,-0.009794611779449958,1.0
2017-12-01,-0.004668797055815688,636903.1098340644,-0.014406904473253879,1.0
2017-12-04,-0.002199475745713997,635503.7963337875,-0.016572310330213225,1.0
2017-12-05,-0.0012325563896506964,634720.9845978762,-0.0177836937103516,1.0
2017-12-06,0.003088211282496367,636684.1669043759,-0.014745713683765649,1.0
2017-12-07,0.010199466168034022,643211.2352471481,-0.004645223682478883,1.0
2017-12-08,0.011667005360369131,650759.5315613794,0.0,1.0
2017-12-11,0.013987752502202078,659926.1556022975,0.0,1.0
2017-12-12,0.0010608607825508543,660626.6168604016,0.0,1.0
2017-12-13,-0.00423096176372173,657837.4355249284,-0.004222023854758783,1.0
2017-12-14,0.004325877609971052,660689.3237706884,0.0,1.0
2017-12-15,0.009851911305124084,667230.5452480513,0.0,1.0
2017-12-18,-0.001953903555379277,665928.1139403768,-0.0019519959284692856,1.0
2017-12-19,-0.0001523407478734029,665826.6736804078,-0.0021040277272101893,1.0
2017-12-20,-0.0032997847938718294,663633.209916738,-0.0053914428182779695,1.0
2017-12-21,0.003620483347938297,666040.2375749017,-0.0017839526107233938,1.0
2017-12-22,-0.009575141909701657,659693.242962341,-0.011296398732627222,1.0
2017-12-26,-7.439277034659852e-05,659644.1683798379,-0.011369948396761531,1.0
2017-12-27,-0.0035297332590644714,657319.9048478748,-0.014853397331340834,1.0
2017-12-28,0.003765794276485046,659799.9030340784,-0.011136543833152102,1.0
2017-12-29,-0.00884344641352719,653990.7223963967,-0.019842950755098454,1.0
2018-01-02,0.014039740326584393,663237.3404870548,-0.005984745137098013,1.0
2018-01-03,0.0008692282452900102,663814.0957464039,-0.005120343374533709,1.0
2018-01-04,0.00391275551729553,666416.5260285247,-0.0012199969340791483,1.0
2018-01-05,-0.00016294299033337012,666307.9469733044,-0.001382727876170442,1.0
2018-01-08,0.0007634657440336312,666816.8445039929,-0.0006200266864350157,1.0
2018-01-09,-0.0066229259967371945,662415.1580007585,-0.007216976623129034,1.0
2018-01-10,0.003577666107667632,664789.3026768542,-0.0036587692044127706,1.0
2018-01-11,-0.003497419537898949,662468.316677823,-0.00713730599437401,1.0
2018-01-12,-0.005437864555490002,658875.6806863456,-0.01252170576003786,1.0
2018-01-16,-0.00498122496569664,655601.8333508475,-0.01742832665563998,1.0
2018-01-17,-0.0060073615743929665,651675.2022442974,-0.02331329570346785,1.0
2018-01-18,0.002616931984234405,653382.8253165694,-0.020754025771307916,1.0
2018-01-19,0.004997681130863185,656656.3976556236,-0.01584781702177107,1.0
2018-01-22,-0.000619281021781326,656249.8687015496,-0.016457095114582154,1.0
2018-01-23,-0.0004656917250205339,655944.3297171596,-0.01691501627326708,1.0
2018-01-24,-0.004524678033987151,652983.0971809117,-0.021353111257583324,1.0
2018-01-25,-0.003896694805569645,650443.5724278522,-0.025159179146929334,1.0
2018-01-26,-0.0007714221118098052,649941.9993607476,-0.025910902926178925,1.0
2018-01-29,-0.028163310689026666,631892.8359926273,-0.052961767873331955,1.0
2018-01-30,-0.00800803810210926,626852.8213343505,-0.06051540086296536,1.0
2018-01-31,0.008249672466286384,632045.5414649823,-0.05273290324259439,1.0
2018-02-01,0.004943436015490299,635177.7537249046,-0.04803855541600044,1.0
2018-02-02,-0.04731568531642072,605823.8101869429,-0.09203226006129506,1.0
2018-02-05,0.21902815073244142,754169.6572121292,0.0,1.0
2018-02-06,0.08633546417775359,822174.6289243123,0.0,1.0
2018-02-07,-0.0006547795253409247,821636.4620206002,-0.000654565204008084,1.0
2018-02-08,-0.003973702952726935,818378.0011508665,-0.004617787559819342,1.0
2018-02-09,-0.0035478587277752126,815479.656116422,-0.008143005843721518,1.0
2018-02-12,0.010396108436798432,824001.6923012101,0.0,1.0
2018-02-13,0.004551995559648442,827761.0942447451,0.0,1.0
2018-02-14,0.023187815442377895,847179.3288990313,0.0,1.0
2018-02-15,-0.0021891936315441562,845326.7179094168,-0.002186799094852976,1.0
2018-02-16,-0.000432911533188078,844960.845424845,-0.0026186704497019875,1.0
2018-02-20,-0.0054814098893870775,840341.9393143139,-0.008070770085482404,1.0
2018-02-21,0.0018624650144520114,841908.5051606656,-0.006221615139282766,1.0
2018-02-22,-0.0004274833064145042,841548.6802442329,-0.006646348019510584,1.0
2018-02-23,-7.1612106593337e-05,841488.4173282429,-0.006717481620076904,1.0
2018-02-26,0.006152269390017943,846681.4388139643,-0.0005877032973810037,1.0
2018-02-27,-0.005146941766901891,842334.8142605368,-0.005718405151351247,1.0
2018-02-28,-0.004236328556731735,838773.9550427569,-0.009921599323248098,1.0
2018-03-01,0.0017007794508054098,840201.7383774689,-0.008236261537011624,1.0
2018-03-02,0.009771357130812746,848451.8915785246,0.0,1.0
2018-03-05,-0.0024756735698472643,846353.9995746409,-0.002472611617354792,1.0
2018-03-06,0.0030695411801716305,848955.9093209446,0.0,1.0
2018-03-07,0.006332403142248921,854348.8976556418,0.0,1.0
2018-03-08,0.006702680999767008,860094.5599390856,0.0,1.0
2018-03-09,0.018636253773900435,876273.7923031019,0.0,1.0
2018-03-12,-0.0035123710552817933,873201.3924612703,-0.0035062098956039067,1.0
2018-03-13,-0.006106519211419581,867885.4189491469,-0.009572776713894338,1.0
2018-03-14,-0.005370388344892341,863237.030208914,-0.014877498572590575,1.0
2018-03-15,0.009377419618864735,871370.0397949457,-0.005596141926449305,1.0
2018-03-16,0.003612163903629728,874523.2627499343,-0.0019976970309321107,1.0
2018-03-19,-0.025222494570516396,852741.4550070243,-0.026855005253811903,1.0
2018-03-20,0.006473336204888547,858279.4424296973,-0.020535077086021536,1.0
2018-03-21,4.8392781280881536e-05,858320.9779640345,-0.020487676907330665,1.0
2018-03-22,-0.04315144218049394,822070.9354827661,-0.0618560743188209,1.0
2018-03-23,-0.01197329104663769,812286.7323551904,-0.0730217661534015,1.0
2018-03-26,0.01632020958049285,825652.1889376794,-0.05776916280056055,1.0
2018-03-27,-0.008909986429179284,818328.3153981012,-0.06612713676247595,1.0
2018-03-28,-0.003059507290982033,815828.4600635435,-0.06897996125239636,1.0
2018-03-29,0.013553210847303099,826960.8244310617,-0.05627575342910951,1.0
2018-04-02,-0.022928183833140103,808215.8301454512,-0.07766746279011105,1.0
2018-04-03,0.012260907960460088,818186.2885831735,-0.06628921717179004,1.0
2018-04-04,0.007749374999767689,824551.3517303882,-0.059025433633901114,1.0
2018-04-05,0.013832533059036756,836036.2349505896,-0.045918932765016574,1.0
2018-04-06,-0.015936964123880237,822817.9647876237,-0.06100356758928127,1.0
2018-04-09,-0.004078206992158329,819469.1759786778,-0.064825191422335,1.0
2018-04-10,0.007851765540630495,825928.7822870322,-0.05745351562295198,1.0
2018-04-11,0.005387566341316763,830390.536601303,-0.05236178019338489,1.0
2018-04-12,0.009412973571406802,838243.8844677705,-0.04339957233615055,1.0
2018-04-13,0.010500726168518604,847092.4307345559,-0.033301648211854884,1.0
2018-04-16,0.01619493351054313,860922.7243926597,-0.017518574725480573,1.0
2018-04-17,0.01751913125782778,876138.2347053085,-0.00015469776568022287,1.0
2018-04-18,-0.008199057540764443,868984.0955822254,-0.0083189715188412,1.0
2018-04-19,-0.0038475745561319386,865647.0383913179,-0.01212720727827965,1.0
2018-04-20,-0.009583145094637757,857391.0396222457,-0.02154891866756259,1.0
2018-04-23,0.003927199842587825,860764.8059693164,-0.017698790572092005,1.0
2018-04-24,-0.011128707038253527,851238.7114877353,-0.028569929895503443,1.0
2018-04-25,0.0015049399567130806,852520.7390826646,-0.02710688534688155,1.0
2018-04-26,0.005621410057868648,857326.6029500907,-0.02162245352929304,1.0
2018-04-27,0.004236478363327301,860966.3529711247,-0.017468785973553724,1.0
2018-04-30,-0.0034111099228946173,858034.5053712806,-0.02081459823633791,1.0
2018-05-01,0.0025912972767665465,860260.811112653,-0.018273947402172253,1.0
2018-05-02,-0.003392715919097178,857347.135995019,-0.02159902130399005,1.0
2018-05-03,0.0022941516282384278,859316.2782147881,-0.01935184440897697,1.0
2018-05-04,0.005758789335594372,864279.1760596202,-0.013688206070794684,1.0
2018-05-07,0.0038826393144315574,867641.3832624279,-0.009851269222585723,1.0
2018-05-08,0.0005254208625835588,868097.3799310259,-0.009330887724698478,1.0
2018-05-09,0.013162173066192828,879598.9546961777,0.0,1.0
2018-05-10,0.005349642264024457,884317.1033911883,0.0,1.0
2018-05-11,0.0072651532512599815,890765.1975038294,0.0,1.0
2018-05-14,0.0014646941694627102,892070.8520538552,0.0,1.0
2018-05-15,-0.01094356781471495,882361.6378102459,-0.010883904816815115,1.0
2018-05-16,0.005594953854620943,887312.2467569072,-0.0053343355922818025,1.0
2018-05-17,0.004699039002753924,891491.5733310326,-0.0006493640292011271,1.0
2018-05-18,-0.00376325636821484,888142.9667748987,-0.004403109091517976,1.0
2018-05-21,0.0061365466279483805,893609.8542521233,0.0,1.0
2018-05-22,-0.00040538178015259163,893247.6745141379,-0.00040529962406077313,1.0
2018-05-23,0.0023234574183623735,895325.510396762,0.0,1.0
2018-05-24,0.0040987652719035594,899002.7704706442,0.0,1.0
2018-05-25,-0.006776245376910239,892931.5005422493,-0.006753338396517372,1.0
2018-05-29,-0.046145009587168495,852663.3990470369,-0.05154530435912652,1.0
2018-05-30,0.02408409405650147,873448.3127870101,-0.028425338077941564,1.0
2018-05-31,-0.0034459510589543996,870443.63261231,-0.03176757491345994,1.0
2018-06-01,0.016529683356977465,884951.3640146711,-0.01562999238435825,1.0
2018-06-04,0.007511403498898339,891623.6184128576,-0.008208152744538788,1.0
2018-06-05,0.0015691344562318577,893023.7939990873,-0.006650676358235019,1.0
2018-06-06,0.009971714618043137,901973.3193182428,0.0,1.0
2018-06-07,-0.0009431593017534823,901123.0158410437,-0.0009427146668172792,1.0
2018-06-08,-0.0025703597172119785,898809.7797389006,-0.003507353833629323,1.0
2018-06-11,0.009688535801510412,907560.2516500432,0.0,1.0
2018-06-12,0.0025449817137346287,909872.9174924962,0.0,1.0
2018-06-13,-0.00539883852206291,904973.8969452749,-0.005384290985077866,1.0
2018-06-14,0.01212095951538572,916009.7966456561,0.0,1.0
2018-06-15,-0.0012490349561726788,914866.382620145,-0.00124825523667782,1.0
2018-06-18,-0.0018011394696619831,913220.0637389681,-0.003045527369798573,1.0
2018-06-19,-0.010990370359485802,903238.3886440266,-0.01394243603987344,1.0
2018-06-20,0.00886882723067206,911284.6817117892,-0.005158367248003004,1.0
2018-06-21,-0.022798401276474145,890743.8862050405,-0.02758257666363073,1.0
2018-06-22,0.01121724401364066,900791.8274768624,-0.016613325779397337,1.0
2018-06-25,-0.04247626643800295,863330.7885446612,-0.057509219108682674,1.0
2018-06-26,0.01224270866848709,873965.2604161397,-0.045899657824053475,1.0
2018-06-27,-0.01688631786451733,859331.1114116366,-0.06187563216198311,1.0
2018-06-28,0.0038509606524632645,862646.7417926505,-0.058255987052121205,1.0
2018-06-29,0.011188971958768335,872353.072665282,-0.04765966929637766,1.0
2018-07-02,0.0020954676055833232,874182.976852566,-0.045661978666883374,1.0
2018-07-03,-0.004370983161742448,870370.2764753281,-0.049824270807425575,1.0
2018-07-05,0.009229481463249645,878440.5276374833,-0.04101404717039925,1.0
2018-07-06,0.012607270640276447,889585.3705199348,-0.02884731825192821,1.0
2018-07-09,0.009548252130725743,898120.0366601426,-0.01953009678610884,1.0
2018-07-10,0.003510396904918167,901278.3346535516,-0.016082210087763005,1.0
2018-07-11,-0.0056321807701702475,896216.4402814992,-0.021608236545764492,1.0
2018-07-12,0.004036025837527379,899840.9022815757,-0.017651442619161295,1.0
2018-07-13,0.0015906133561252034,901273.3401645351,-0.016087662528375346,1.0
2018-07-16,0.001855714135881037,902947.3986487584,-0.014260107309693626,1.0
2018-07-17,0.005774950880629071,908176.9612234016,-0.0085510389200395,1.0
2018-07-18,-0.0008194241998622509,907433.0838607976,-0.009363123425388808,1.0
2018-07-19,-0.0034833115191563735,904277.7105115544,-0.01280781731490599,1.0
2018-07-20,-0.00080619362329859,903548.9813755099,-0.013603364631881276,1.0
2018-07-23,0.001539850218394534,904941.3832418387,-0.012083291515384453,1.0
2018-07-24,0.001110114878861701,905946.5299468046,-0.010985981520833299,1.0
2018-07-25,-0.004796039666206564,901611.9771060083,-0.01571797549804732,1.0
2018-07-26,-0.0003548379064675089,901292.107753848,-0.0160671741128785,1.0
2018-07-27,0.006379156085127846,907059.9682691694,-0.009770450500922734,1.0
2018-07-30,0.00860585521584678,914899.6803572503,-0.0012119043840699284,1.0
2018-07-31,-0.0070791616434577875,908445.828515283,-0.008257518814833387,1.0
2018-08-01,0.0022523533178131494,910494.2755384201,-0.006021246855037354,1.0
2018-08-02,-0.0049798922518249356,905971.3832555062,-0.010958849377932123,1.0
2018-08-03,-0.007807308432344229,898925.7248381632,-0.018650533946310555,1.0
2018-08-06,-0.0036597131885223178,895641.9270516331,-0.022235427687136378,1.0
2018-08-07,-0.00011654070731159649,895537.5543899066,-0.022349370422365622,1.0
2018-08-08,-0.0026588234828159862,893159.6407377373,-0.024945318261435645,1.0
2018-08-09,0.000840801069838637,893910.9261157211,-0.024125146489545224,1.0
2018-08-10,0.009946647870620495,902846.7102020783,-0.01437002801911047,1.0
2018-08-13,0.009383320873735279,911358.2815349489,-0.005078018955409269,1.0
2018-08-14,0.009991562470547777,920509.8176764512,0.0,1.0
2018-08-15,0.010201460420212527,929948.424076691,0.0,1.0
2018-08-16,0.005577642660731463,935149.8364040509,0.0,1.0
2018-08-17,0.005860670555509984,940646.5329459207,0.0,1.0
2018-08-20,0.0013955169794881428,941960.1375199036,0.0,1.0
2018-08-21,-0.0040391358408689015,938163.1060928985,-0.004030989503443605,1.0
2018-08-22,0.0004963965061945963,938628.9225862784,-0.0035364712379400975,1.0
2018-08-23,-0.0010202844829287905,937671.7424423933,-0.00455262904097109,1.0
2018-08-24,-0.0005930895793491153,937115.783985981,-0.005142843461165225,1.0
2018-08-27,-0.0017167239097863884,935508.3950296675,-0.00684927337501029,1.0
2018-08-28,0.0005604238348118074,936032.8231691975,-0.006292532045264809,1.0
2018-08-29,0.001518344386228332,937455.122848705,-0.004782595878271345,1.0
2018-08-30,-0.0054152652724077655,932392.2753809064,-0.01015739600636234,1.0
2018-08-31,0.007154631828746982,939087.1198465028,-0.0030500416726393365,1.0
2018-09-04,-0.0014404143898576471,937735.4189841409,-0.004485029002273988,1.0
2018-09-05,0.0021010845866760164,939707.7517127153,-0.002391168922624143,1.0
2018-09-06,0.0037895533178913254,943275.5803097022,0.0,1.0
2018-09-07,0.0010844157718210568,944299.0380527277,0.0,1.0
2018-09-10,-0.0030783368817095536,941396.6370724858,-0.0030736036607927897,1.0
2018-09-11,-0.0027983113863707665,938765.9985333746,-0.005859414546013908,1.0
2018-09-12,0.00019865281628428377,938952.5055672756,-0.005661906101776193,1.0
2018-09-13,-0.0057388276141150385,933579.4512625947,-0.011351898453945575,1.0
2018-09-14,-0.0031574886781724487,930636.3335905974,-0.014468620544509592,1.0
2018-09-17,0.01081363166445204,940754.5005842798,-0.003753617578343915,1.0
2018-09-18,-0.007530617152376351,933696.6469571191,-0.0112277897873031,1.0
2018-09-19,-0.010554712365573593,923893.5727327866,-0.021609113742210195,1.0
2018-09-20,-0.005359127420285326,918955.552910867,-0.02683841041935442,1.0
2018-09-21,-0.001196135351416494,917857.0148187502,-0.028001747506282038,1.0
2018-09-24,0.0013582766019064607,919104.5655935856,-0.02668060798949501,1.0
2018-09-25,-0.00020404085581127163,918917.0498425297,-0.02687918465165351,1.0
2018-09-26,0.003985902284165732,922587.0727278257,-0.022992679702051766,1.0
2018-09-27,-0.004407879624568345,918529.3694717049,-0.027289732958071578,1.0
2018-09-28,-0.0018512023335981453,916830.5586658695,-0.02908875078757034,1.0
2018-10-01,0.0001588237472258669,916976.1846948977,-0.02893453477848862,1.0
2018-10-02,-0.0015034026236460107,915598.6360575879,-0.0303933402858525,1.0
2018-10-03,-0.0025129429657733127,913300.6774343923,-0.03282684760778565,1.0
2018-10-04,0.016296455810399735,928306.1777135684,-0.016936224325864724,1.0
2018-10-05,0.004773632980254128,932748.1644713468,-0.012232220002257321,1.0
2018-10-08,0.0034984713976911053,936017.072001652,-0.00877049082688286,1.0
2018-10-09,0.004179354629873622,939937.2053929012,-0.004619122210291704,1.0
2018-10-10,0.03828420366932317,976619.6516367752,0.0,1.0
2018-10-11,0.0002605061608544901,976874.1002141102,0.0,1.0
2018-10-12,-0.004371212713215833,972613.2949555431,-0.004361672868216315,1.0
2018-10-15,-0.0034750369684388716,969239.2935846614,-0.0078155482142227,1.0
2018-10-16,-0.018101990587520156,951851.98029585,-0.02561447776410075,1.0
2018-10-17,-0.0029400091834670405,949057.6364435508,-0.028474973145938276,1.0
2018-10-18,0.016785625320652642,965122.6154959637,-0.01202968193707954,1.0
2018-10-19,-0.003761225018980241,961499.3903221865,-0.015738681052710812,1.0
2018-10-22,0.0034040208870820265,964777.931274899,-0.012382525994455107,1.0
2018-10-23,0.002873978163556501,967554.6702143395,-0.009540052293051993,1.0
2018-10-24,0.017181633049538014,984322.4761598359,0.0,1.0
2018-10-25,0.0016290007396309036,985927.2449314197,0.0,1.0
2018-10-26,-0.0016495835178576002,984302.2162771085,-0.0016482237027786173,1.0
2018-10-29,-5.339688412497878e-05,984249.6590089317,-0.0017015311536550115,1.0
2018-10-30,-0.008493283879603908,975925.5468094072,-0.010144458603239315,1.0
2018-10-31,-0.005018173499895084,971040.4504744208,-0.015099282967917627,1.0
2018-11-01,-0.0072016866976412075,964072.4422014867,-0.02216674997296908,1.0
2018-11-02,0.004676526643223156,968591.5112007647,-0.017583177480667844,1.0
2018-11-05,0.0012798771559214828,969831.9830057999,-0.01632499964714873,1.0
2018-11-06,-0.003826385338412841,966128.1228425012,-0.02008172731883051,1.0
2018-11-07,-0.019116421339005818,947834.6208160426,-0.03863634392011017,1.0
2018-11-08,0.0030279198267022522,950708.9374609758,-0.03572100035930503,1.0
2018-11-09,0.002803061176541277,953377.5711982538,-0.03301427554670133,1.0
2018-11-12,0.016719666153678148,969451.728725423,-0.016710681534257366,1.0
2018-11-13,-0.003520288807116856,966044.9785461727,-0.020166058385606367,1.0
2018-11-14,0.002371901869507198,968339.0620317415,-0.017839230014281338,1.0
2018-11-15,-0.006847334492033674,961731.1696152507,-0.024541441004454767,1.0
2018-11-16,-0.005021329987805245,956914.1042118907,-0.029427263389548708,1.0
2018-11-19,0.009254031313642663,965810.5176525199,-0.02040386588596521,1.0
2018-11-20,0.006230805161885122,971847.0816084935,-0.014281138284098938,1.0
